"Nrpk";"Year";"Date";"Polig_nr";"Nr_4digitcode";"Approach";"Uniq_no";"Uniq_Rprog";"Unipntno";"Eksp_spp";"Exp_gr";"Mont_pnt";"Address";"Rel_type";"Status";"Usage";"Ul_mown";"Ul_graz";"Ul_aftmh";"Exp_opin";"Statuslet";"Luordap";"Transect_segment";"Transect_length";"Tr_length_m";"Str_score";"Spp_scortotal";"Spp_score50";"Totl_score";"Gr_qualit_exp";"Gr_qualit_farmer";"No_sp_plot";"aeup";"avul";"bmed";"camp";"cpan";"cvul";"cent";"chet";"cole";"dact";"ddel";"frag";"gbor";"gali";"gver";"gera";"geum";"hype";"isal";"karv";"lath";"lhis";"lvul";"lova";"lfos";"lsal";"mlup";"mela";"pilo";"psax";"pmed";"plat";"poly";"parg";"pere";"pver";"rhin";"ssyl";"sacr";"svir";"spra";"thal";"thym";"tpra";"trif";"tmon";"teur";"voff";"vlon";"vvul";"cumul_spno";"pairs";"avrg_spno_plot"
2014;2023;20230622;"6975_1";6975;"rez";"23_6975_1_b";"23_6975_1";"23_6975_1_b_3";"J_Saulitis";"exp1";3;"Juris_Gorbacovs";"basic_ZP";"Participant";"meadow";"na";"na";"no";"na";"s";"DAP";56;"506.0400085";506;-5;"33";"33";"28";"bad";"na";5;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1;5,7
2015;2023;20230622;"6975_1";6975;"rez";"23_6975_1_b";"23_6975_1";"23_6975_1_b_4";"J_Saulitis";"exp1";4;"Juris_Gorbacovs";"basic_ZP";"Participant";"meadow";"na";"na";"no";"na";"s";"DAP";56;"506.0400085";506;-5;"33";"33";"28";"bad";"na";6;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1;5,7
2016;2023;20230622;"6975_1";6975;"rez";"23_6975_1_b";"23_6975_1";"23_6975_1_b_5";"J_Saulitis";"exp1";5;"Juris_Gorbacovs";"basic_ZP";"Participant";"meadow";"na";"na";"no";"na";"s";"DAP";56;"506.0400085";506;-5;"33";"33";"28";"bad";"na";9;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;16;1;5,7
2017;2023;20230622;"6975_1";6975;"rez";"23_6975_1_b";"23_6975_1";"23_6975_1_b_6";"J_Saulitis";"exp1";6;"Juris_Gorbacovs";"basic_ZP";"Participant";"meadow";"na";"na";"no";"na";"s";"DAP";56;"506.0400085";506;-5;"33";"33";"28";"bad";"na";9;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1;5,7
2018;2023;20230622;"6975_1";6975;"rez";"23_6975_1_b";"23_6975_1";"23_6975_1_b_7";"J_Saulitis";"exp1";7;"Juris_Gorbacovs";"basic_ZP";"Participant";"meadow";"na";"na";"no";"na";"s";"DAP";56;"506.0400085";506;-5;"33";"33";"28";"bad";"na";6;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;16;1;5,7
2019;2023;20230622;"6975_1";6975;"rez";"23_6975_1_b";"23_6975_1";"23_6975_1_b_8";"J_Saulitis";"exp1";8;"Juris_Gorbacovs";"basic_ZP";"Participant";"meadow";"na";"na";"no";"na";"s";"DAP";56;"506.0400085";506;-5;"33";"33";"28";"bad";"na";4;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1;5,7
2020;2023;20230622;"6975_1";6975;"rez";"23_6975_1_b";"23_6975_1";"23_6975_1_b_9";"J_Saulitis";"exp1";9;"Juris_Gorbacovs";"basic_ZP";"Participant";"meadow";"na";"na";"no";"na";"s";"DAP";56;"506.0400085";506;-5;"33";"33";"28";"bad";"na";4;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1;5,7
721;2023;20230610;"6667_1";6667;"rez";"23_6667_1_b";"23_6667_1";"23_6667_1_b_1";"J_Saulitis";"exp1";1;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";21;"191.3609924";191;50;"35";"35";"85";"excellent";"na";6;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;6
722;2023;20230610;"6667_1";6667;"rez";"23_6667_1_b";"23_6667_1";"23_6667_1_b_10";"J_Saulitis";"exp1";10;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";21;"191.3609924";191;50;"35";"35";"85";"excellent";"na";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;6
723;2023;20230610;"6667_1";6667;"rez";"23_6667_1_b";"23_6667_1";"23_6667_1_b_2";"J_Saulitis";"exp1";2;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";21;"191.3609924";191;50;"35";"35";"85";"excellent";"na";7;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;6
724;2023;20230610;"6667_1";6667;"rez";"23_6667_1_b";"23_6667_1";"23_6667_1_b_3";"J_Saulitis";"exp1";3;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";21;"191.3609924";191;50;"35";"35";"85";"excellent";"na";7;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;6
725;2023;20230610;"6667_1";6667;"rez";"23_6667_1_b";"23_6667_1";"23_6667_1_b_4";"J_Saulitis";"exp1";4;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";21;"191.3609924";191;50;"35";"35";"85";"excellent";"na";7;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;6
726;2023;20230610;"6667_1";6667;"rez";"23_6667_1_b";"23_6667_1";"23_6667_1_b_5";"J_Saulitis";"exp1";5;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";21;"191.3609924";191;50;"35";"35";"85";"excellent";"na";5;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;6
727;2023;20230610;"6667_1";6667;"rez";"23_6667_1_b";"23_6667_1";"23_6667_1_b_6";"J_Saulitis";"exp1";6;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";21;"191.3609924";191;50;"35";"35";"85";"excellent";"na";5;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;6
728;2023;20230610;"6667_1";6667;"rez";"23_6667_1_b";"23_6667_1";"23_6667_1_b_7";"J_Saulitis";"exp1";7;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";21;"191.3609924";191;50;"35";"35";"85";"excellent";"na";6;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;6
729;2023;20230610;"6667_1";6667;"rez";"23_6667_1_b";"23_6667_1";"23_6667_1_b_8";"J_Saulitis";"exp1";8;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";21;"191.3609924";191;50;"35";"35";"85";"excellent";"na";7;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;6
730;2023;20230610;"6667_1";6667;"rez";"23_6667_1_b";"23_6667_1";"23_6667_1_b_9";"J_Saulitis";"exp1";9;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";21;"191.3609924";191;50;"35";"35";"85";"excellent";"na";6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;14;1;6
731;2023;20230610;"6667_2";6667;"rez";"23_6667_2_b";"23_6667_2";"23_6667_2_b_1";"J_Saulitis";"exp1";1;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";34;"302.4450073";302;40;"20.5";"20.5";"60.5";"good";"na";3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;4,1
732;2023;20230610;"6667_2";6667;"rez";"23_6667_2_b";"23_6667_2";"23_6667_2_b_10";"J_Saulitis";"exp1";10;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";34;"302.4450073";302;40;"20.5";"20.5";"60.5";"good";"na";6;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;4,1
733;2023;20230610;"6667_2";6667;"rez";"23_6667_2_b";"23_6667_2";"23_6667_2_b_2";"J_Saulitis";"exp1";2;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";34;"302.4450073";302;40;"20.5";"20.5";"60.5";"good";"na";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;4,1
734;2023;20230610;"6667_2";6667;"rez";"23_6667_2_b";"23_6667_2";"23_6667_2_b_3";"J_Saulitis";"exp1";3;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";34;"302.4450073";302;40;"20.5";"20.5";"60.5";"good";"na";4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;4,1
735;2023;20230610;"6667_2";6667;"rez";"23_6667_2_b";"23_6667_2";"23_6667_2_b_4";"J_Saulitis";"exp1";4;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";34;"302.4450073";302;40;"20.5";"20.5";"60.5";"good";"na";2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;4,1
736;2023;20230610;"6667_2";6667;"rez";"23_6667_2_b";"23_6667_2";"23_6667_2_b_5";"J_Saulitis";"exp1";5;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";34;"302.4450073";302;40;"20.5";"20.5";"60.5";"good";"na";4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;4,1
737;2023;20230610;"6667_2";6667;"rez";"23_6667_2_b";"23_6667_2";"23_6667_2_b_6";"J_Saulitis";"exp1";6;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";34;"302.4450073";302;40;"20.5";"20.5";"60.5";"good";"na";5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;4,1
738;2023;20230610;"6667_2";6667;"rez";"23_6667_2_b";"23_6667_2";"23_6667_2_b_7";"J_Saulitis";"exp1";7;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";34;"302.4450073";302;40;"20.5";"20.5";"60.5";"good";"na";5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;10;1;4,1
739;2023;20230610;"6667_2";6667;"rez";"23_6667_2_b";"23_6667_2";"23_6667_2_b_8";"J_Saulitis";"exp1";8;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";34;"302.4450073";302;40;"20.5";"20.5";"60.5";"good";"na";5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;4,1
740;2023;20230610;"6667_2";6667;"rez";"23_6667_2_b";"23_6667_2";"23_6667_2_b_9";"J_Saulitis";"exp1";9;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";34;"302.4450073";302;40;"20.5";"20.5";"60.5";"good";"na";5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;4,1
741;2023;20230610;"6667_3";6667;"rez";"23_6667_3_b";"23_6667_3";"23_6667_3_b_1";"J_Saulitis";"exp1";1;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";43;"384.3039856";384;50;"18.5";"18.5";"68.5";"good";"na";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;3,5
742;2023;20230610;"6667_3";6667;"rez";"23_6667_3_b";"23_6667_3";"23_6667_3_b_10";"J_Saulitis";"exp1";10;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";43;"384.3039856";384;50;"18.5";"18.5";"68.5";"good";"na";5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;3,5
743;2023;20230610;"6667_3";6667;"rez";"23_6667_3_b";"23_6667_3";"23_6667_3_b_2";"J_Saulitis";"exp1";2;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";43;"384.3039856";384;50;"18.5";"18.5";"68.5";"good";"na";2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;3,5
744;2023;20230610;"6667_3";6667;"rez";"23_6667_3_b";"23_6667_3";"23_6667_3_b_3";"J_Saulitis";"exp1";3;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";43;"384.3039856";384;50;"18.5";"18.5";"68.5";"good";"na";3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;3,5
745;2023;20230610;"6667_3";6667;"rez";"23_6667_3_b";"23_6667_3";"23_6667_3_b_4";"J_Saulitis";"exp1";4;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";43;"384.3039856";384;50;"18.5";"18.5";"68.5";"good";"na";2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;3,5
746;2023;20230610;"6667_3";6667;"rez";"23_6667_3_b";"23_6667_3";"23_6667_3_b_5";"J_Saulitis";"exp1";5;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";43;"384.3039856";384;50;"18.5";"18.5";"68.5";"good";"na";3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;3,5
747;2023;20230610;"6667_3";6667;"rez";"23_6667_3_b";"23_6667_3";"23_6667_3_b_6";"J_Saulitis";"exp1";6;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";43;"384.3039856";384;50;"18.5";"18.5";"68.5";"good";"na";7;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;3,5
748;2023;20230610;"6667_3";6667;"rez";"23_6667_3_b";"23_6667_3";"23_6667_3_b_7";"J_Saulitis";"exp1";7;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";43;"384.3039856";384;50;"18.5";"18.5";"68.5";"good";"na";4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;3,5
749;2023;20230610;"6667_3";6667;"rez";"23_6667_3_b";"23_6667_3";"23_6667_3_b_8";"J_Saulitis";"exp1";8;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";43;"384.3039856";384;50;"18.5";"18.5";"68.5";"good";"na";5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;3,5
750;2023;20230610;"6667_3";6667;"rez";"23_6667_3_b";"23_6667_3";"23_6667_3_b_9";"J_Saulitis";"exp1";9;"Agija_Urtane";"basic_ZP";"Participant";"pasture";"na";"na";"no";"na";"s";"DAP";43;"384.3039856";384;50;"18.5";"18.5";"68.5";"good";"na";4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;3,5
101;2023;20230627;"6407_4";6407;"rez";"23_6407_4_b";"23_6407_4";"23_6407_4_b_1";"J_Saulitis";"exp1";1;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"na";"na";"no";"na";"s";"DAP";53;"473.5920105";474;-15;"16";"16";"1";"very_bad";"na";2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;3,1
102;2023;20230627;"6407_4";6407;"rez";"23_6407_4_b";"23_6407_4";"23_6407_4_b_10";"J_Saulitis";"exp1";10;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"na";"na";"no";"na";"s";"DAP";53;"473.5920105";474;-15;"16";"16";"1";"very_bad";"na";5;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9;1;3,1
103;2023;20230627;"6407_4";6407;"rez";"23_6407_4_b";"23_6407_4";"23_6407_4_b_2";"J_Saulitis";"exp1";2;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"na";"na";"no";"na";"s";"DAP";53;"473.5920105";474;-15;"16";"16";"1";"very_bad";"na";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;9;1;3,1
104;2023;20230627;"6407_4";6407;"rez";"23_6407_4_b";"23_6407_4";"23_6407_4_b_3";"J_Saulitis";"exp1";3;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"na";"na";"no";"na";"s";"DAP";53;"473.5920105";474;-15;"16";"16";"1";"very_bad";"na";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;3,1
105;2023;20230627;"6407_4";6407;"rez";"23_6407_4_b";"23_6407_4";"23_6407_4_b_4";"J_Saulitis";"exp1";4;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"na";"na";"no";"na";"s";"DAP";53;"473.5920105";474;-15;"16";"16";"1";"very_bad";"na";3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;9;1;3,1
106;2023;20230627;"6407_4";6407;"rez";"23_6407_4_b";"23_6407_4";"23_6407_4_b_5";"J_Saulitis";"exp1";5;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"na";"na";"no";"na";"s";"DAP";53;"473.5920105";474;-15;"16";"16";"1";"very_bad";"na";5;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;9;1;3,1
107;2023;20230627;"6407_4";6407;"rez";"23_6407_4_b";"23_6407_4";"23_6407_4_b_6";"J_Saulitis";"exp1";6;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"na";"na";"no";"na";"s";"DAP";53;"473.5920105";474;-15;"16";"16";"1";"very_bad";"na";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;9;1;3,1
108;2023;20230627;"6407_4";6407;"rez";"23_6407_4_b";"23_6407_4";"23_6407_4_b_7";"J_Saulitis";"exp1";7;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"na";"na";"no";"na";"s";"DAP";53;"473.5920105";474;-15;"16";"16";"1";"very_bad";"na";3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9;1;3,1
109;2023;20230627;"6407_4";6407;"rez";"23_6407_4_b";"23_6407_4";"23_6407_4_b_8";"J_Saulitis";"exp1";8;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"na";"na";"no";"na";"s";"DAP";53;"473.5920105";474;-15;"16";"16";"1";"very_bad";"na";3;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;3,1
110;2023;20230627;"6407_4";6407;"rez";"23_6407_4_b";"23_6407_4";"23_6407_4_b_9";"J_Saulitis";"exp1";9;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"na";"na";"no";"na";"s";"DAP";53;"473.5920105";474;-15;"16";"16";"1";"very_bad";"na";5;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9;1;3,1
111;2023;20230627;"6407_5";6407;"rez";"23_6407_5_b";"23_6407_5";"23_6407_5_b_1";"J_Saulitis";"exp1";1;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"na";"na";"no";"na";"s";"DAP";73;"654.4860229";654;-20;"13.5";"13.5";"-6.5";"very_bad";"na";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;2,6
112;2023;20230627;"6407_5";6407;"rez";"23_6407_5_b";"23_6407_5";"23_6407_5_b_10";"J_Saulitis";"exp1";10;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"na";"na";"no";"na";"s";"DAP";73;"654.4860229";654;-20;"13.5";"13.5";"-6.5";"very_bad";"na";3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8;1;2,6
113;2023;20230627;"6407_5";6407;"rez";"23_6407_5_b";"23_6407_5";"23_6407_5_b_2";"J_Saulitis";"exp1";2;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"na";"na";"no";"na";"s";"DAP";73;"654.4860229";654;-20;"13.5";"13.5";"-6.5";"very_bad";"na";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;2,6
114;2023;20230627;"6407_5";6407;"rez";"23_6407_5_b";"23_6407_5";"23_6407_5_b_3";"J_Saulitis";"exp1";3;"Ekofarmtek_SIA";"basic_ZP";"Participant";"meadow";"na";"na";"no";"na";"s";"DAP";73;"654.4860229";654;-20;"13.5";"13.5";"-6.5";"very_bad";"na";3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;2,6
